police_call_crime,police_call_address_display,police_call_city,police_call_agency,police_call_date,police_call_time_display
Larceny,100 block W Seneca St,Manlius,Manlius,3/8/2018,7:30 p.m.
Larceny,100 block W Seneca St,Manlius,Manlius,3/8/2018,9:06 p.m.
Larceny,0 block State St,Skaneateles,Onondaga County,3/8/2018,3:12 p.m.
Larceny,5200 block W Taft Rd,Syracuse,Onondaga County,3/8/2018,9:42 a.m.
Larceny,100 block S  Salina St,Syracuse,Syracuse,3/8/2018,9:42 a.m.
Larceny,400 block Butternut St,Syracuse,Syracuse,3/8/2018,10:30 a.m.
Larceny,400 block S  Warren St,Syracuse,Syracuse,3/8/2018,1:52 p.m.
Larceny,1 block Destiny Usa Dr,Syracuse,Syracuse,3/8/2018,6:17 p.m.
Larceny,1 block Destiny Usa Dr,Syracuse,Syracuse,3/8/2018,8:26 p.m.
Larceny,300 block Herkimer St,Syracuse,Syracuse,3/8/2018,12:10 p.m.
Aggravated assault,200 block N  State St,Syracuse,Syracuse,3/7/2018,6:42 a.m.
Aggravated assault,200 block Lamont Av,Syracuse,Solvay,3/7/2018,11:58 p.m.
Burglary,200 block Towne Dr,Fayetteville,Manlius,3/7/2018,5:16 p.m.
Larceny,5800 block E Circle Dr,Cicero,Cicero,3/7/2018,12:22 a.m.
Larceny,4100 block Route 31,Clay,Onondaga County,3/7/2018,12:25 p.m.
Larceny,7800 block Northern Blvd,East Syracuse,Onondaga County,3/7/2018,6:00 p.m.-8:00 a.m.
Larceny,5400 block Butternut Dr,East Syracuse,DeWitt,3/7/2018,5:20 p.m.
Larceny,7100 block Henry Clay Blvd,Liverpool,Onondaga County,3/7/2018,10:11 a.m.
Larceny,400 block Old Liverpool Rd,Liverpool,Onondaga County,3/7/2018,6:03 p.m.
Larceny,1100 block W  Belden Av,Syracuse,Syracuse,3/7/2018,11:46 a.m.
Larceny,800 block E  Brighton Av,Syracuse,Syracuse,3/7/2018,12:00 a.m.-3:40 p.m.
Larceny,700 block Irving Av,Syracuse,Syracuse,3/7/2018,4:27 p.m.
Larceny,4700 block Onondaga Blvd,Syracuse,Onondaga County,3/7/2018,5:42 p.m.
Larceny,1000 block Woods Rd,Syracuse,Onondaga County,3/7/2018,6:55 p.m.
Larceny,400 block Vann St,Syracuse,Syracuse,3/7/2018,12:00 a.m.
Vehicle theft,7800 block Areopagitica Av,Bridgeport,Cicero,3/7/2018,8:06 p.m.
Vehicle theft,5800 block E Circle Dr,Cicero,Cicero,3/7/2018,2:21 a.m.
Aggravated assault,300 block W  Pleasant Av,Syracuse,Syracuse,3/6/2018,4:59 p.m.
Aggravated assault,100 block Boyd Av,Syracuse,Solvay,3/6/2018,10:50 p.m.
Burglary,900 block Park St,Syracuse,Syracuse,3/6/2018,11:30 a.m.-4:10 p.m.
Larceny,200 block Crandon Ter,Baldwinsville,Onondaga County,3/6/2018,12:00 p.m.
Larceny,5300 block Guy Young Rd,Brewerton,Onondaga County,3/6/2018,10:12 a.m.
Larceny,9400 block Chalkstone Crse,Brewerton,Cicero,3/6/2018,7:13 p.m.
Larceny,5700 block E Circle Dr,Cicero,Cicero,3/6/2018,10:16 a.m.
Larceny,100 block Valerie Cir,Fayetteville,Manlius,3/6/2018,9:38 p.m.
Larceny,4000 block Pawnee Dr,Liverpool,Onondaga County,3/6/2018,1:02 p.m.
Larceny,0 block Arkie Albanese Av,Manlius,Manlius,3/6/2018,7:47 p.m.
Larceny,6000 block Tarbell Rd,Syracuse,DeWitt,3/6/2018,10:01 a.m.
Larceny,100 block Dickerson St,Syracuse,Syracuse,3/6/2018,5:18 p.m.
Larceny,100 block Wally Rd,Syracuse,Onondaga County,3/6/2018,5:51 p.m.
Larceny,1000 block James St,Syracuse,Syracuse,3/6/2018,10:00 a.m.-7:00 p.m.
Larceny,500 block S  State St,Syracuse,Syracuse,3/6/2018,7:10 p.m.
Larceny,3900 block Brewerton Rd,Syracuse,Onondaga County,3/6/2018,10:18 p.m.
Larceny,100 block Clayton Av,Syracuse,Syracuse,3/6/2018,12:10 p.m.
Larceny,1800 block W  Genesee St,Syracuse,Syracuse,3/6/2018,12:59 p.m.-5:30 p.m.
Larceny,1200 block South Av,Syracuse,Syracuse,3/6/2018,6:00 p.m.-7:30 p.m.
Robbery,300 block Otisco St,Syracuse,Syracuse,3/6/2018,9:55 a.m.
Burglary,100 block Coykendall Av,Syracuse,Syracuse,3/5/2018,8:17 p.m.
Burglary,1000 block Bellevue Av,Syracuse,Syracuse,3/5/2018,10:42 p.m.
Larceny,9100 block Caughdenoy Rd,Brewerton,Onondaga County,3/5/2018,8:00 a.m.-8:12 a.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,3/5/2018,3:28 p.m.
Larceny,5800 block Bridge St,East Syracuse,DeWitt,3/5/2018,12:17 p.m.
Larceny,300 block Green St,Syracuse,Syracuse,3/5/2018,9:30 a.m.
Larceny,1000 block W  Genesee St,Syracuse,Syracuse,3/5/2018,11:20 a.m.
Larceny,4700 block Onondaga Blvd,Syracuse,Geddes,3/5/2018,12:09 p.m.
Larceny,3400 block Erie Blvd E,Syracuse,Onondaga County,3/5/2018,2:11 p.m.
Larceny,2000 block S  Salina St,Syracuse,Syracuse,3/5/2018,6:35 p.m.
Larceny,1 block Destiny Usa Dr,Syracuse,Syracuse,3/5/2018,4:45 p.m.
Larceny,1200 block South Av,Syracuse,Syracuse,3/5/2018,8:33 p.m.
Larceny,100 block Park Av,Syracuse,Syracuse,3/5/2018,4:05 p.m.
Robbery,200 block N  Wilbur Av,Syracuse,Syracuse,3/5/2018,7:00 p.m.
Aggravated assault,300 block Marcellus St,Syracuse,Syracuse,3/4/2018,9:59 a.m.
Aggravated assault,1 block Destiny Usa Dr,Syracuse,Syracuse,3/4/2018,4:41 p.m.
Burglary,700 block Butternut St,Syracuse,Syracuse,3/4/2018,9:27 p.m.
Larceny,5400 block Alferton Dr,Clay,Onondaga County,3/4/2018,9:00 p.m.-7:15 p.m.
Larceny,6400 block Basile Rowe,East Syracuse,Onondaga County,3/4/2018,4:33 p.m.
Larceny,0 block Arkie Albanese Av,Manlius,Manlius,3/4/2018,10:51 a.m.
Larceny,100 block W Seneca St,Manlius,Manlius,3/4/2018,7:13 p.m.
Larceny,5100 block Coffee Tree Ln,Syracuse,Onondaga County,3/4/2018,2:31 p.m.
Larceny,100 block Charles Av,Syracuse,Solvay,3/4/2018,8:31 p.m.
Larceny,100 block W  Jefferson St,Syracuse,Syracuse,3/4/2018,4:01 p.m.-4:35 p.m.
Larceny,400 block S  Clinton St,Syracuse,Syracuse,3/4/2018,1:45 a.m.-2:00 a.m.
Aggravated assault,400 block S  Salina St,Syracuse,Syracuse,3/3/2018,12:25 p.m.
Burglary,100 block W Pleasant St,Manlius,Manlius,3/3/2018,12:57 p.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,3/3/2018,5:43 p.m.
Larceny,6100 block Route 31,Cicero,Cicero,3/3/2018,6:53 p.m.
Larceny,400 block Old Liverpool Rd,Liverpool,Onondaga County,3/3/2018,3:37 a.m.-3:42 a.m.
